RestaurantID,Cuisine,NumberOfReviews,Rating
nrPfcOC4mGnEL-9CpoGhMg,Chinese,89,4
PBUIaPtgnhmdHE3KHglK-g,Chinese,1676,4.5
E1fFQqXuO2Ido9hGDmTbDg,Chinese,10,4.5
4Vbzq9AD0wjSczpAvHUR9Q,Chinese,52,2.5
XoxEVVf5Ci8nibQ-Q4P0nQ,Chinese,105,3
C6NvtFvXo86_kEWi3qBYWQ,Chinese,67,3.5
4jRVqVqkCNFwV8xxh2Jo3Q,Chinese,14,3
aPThNhqjq5rfN9c8ykcarA,Chinese,5,3.5
53y6b_-YaptXhlm2-STzeA,Chinese,451,3.5
RUnj4RTVOSbbHE5zyguhrg,Chinese,56,3.5
J2IJkTqn6RQh2n0yV1aiGQ,Chinese,38,3.5
BTWWgZrMo_pS_BK-TYO92g,Chinese,208,4
Q1TpfbuPwKPFrNFyu-u2_g,Chinese,84,4
ayw4_D-wSCIr-xcJ3_aZ4A,Chinese,30,3.5
TjB0wn5MyHM5rDMBCSCnfw,Chinese,32,4
5yHuB6cT4Y82u22kOziobw,Chinese,86,3
5W89QQZqPJazBS80anuu3Q,Chinese,15,3.5
ZUBqQZwMGZSOVbfpOI_uyg,Chinese,954,3.5
TWI3efEcCVsTErKFWz4Zqg,Chinese,108,3.5
56wxE888GknVcUeAXBfqFw,Chinese,113,3
_Acmtq5Nnv4Xmqmz914CUg,Chinese,11,2.5
Mx4jHwGh5ZFHRMyiWZ_xfw,Chinese,34,4
k_y6o8zqI3cODdKABwWZ9g,Chinese,5,5
NXZFu7KHBrG02gzYneY5Xg,Chinese,517,4
bmEBRQyX9aEOnlDwxWYaFg,Chinese,1,4
R1eZIyH8dOECfqUGGcANdQ,Chinese,16,3.5
0WDHtP31HeVY0LP8INiFzQ,Chinese,68,4.5
WVps4Rw-FHgEUdwtH02t3w,Chinese,5,3.5
yFub1BhKEP-W-_ZM3_nJoQ,Chinese,243,4
TsMVempkt3ezkDYns1I0Ew,Chinese,8,3.5
gNS0joGKALsNXFqKmZuurg,Chinese,62,3
2IrDzLVFUFPp229c1x8YNw,Chinese,128,4
twx9t1a4tf4wSAbVl27zjw,Chinese,11,2.5
i1eA3GawUFL-e_DbL_rg1w,Chinese,68,4
XB8hpls-B4ekyZvuouxqng,Chinese,22,4.5
3K7Kc82bhU6-qjAjsBs3Fw,Chinese,492,4
VrUqSxFaaFcN7T01pCCMwQ,Chinese,4,4
LztkKM-lvRraBbS9TVXzcg,Chinese,72,3.5
1Duix1fA6zcJGdYAmBPkmw,Chinese,744,3.5
U2x299aFPwXRYXlMxyO4tw,Chinese,25,4
yDS7SUTAe6y3BYKdepIrbg,Chinese,148,3.5
hyd08lsVkYzCfbbCuzla5Q,Chinese,5,4
p2zm0HnXZkI2yCAuYLb45g,Chinese,839,4
JAwcUcaAEeb-xuWIJHgPeA,Chinese,4,4.5
dSZH0XgoZ-AT0qezA9Xx-g,Chinese,14,4
JzD9nfJWHwnG-2Wk87muHg,Chinese,1056,3.5
KHdYPT0jUnUGdHGaY73mxg,Chinese,594,4
dv-RaOwKFizDe4c5-sVJ5w,Chinese,209,4
RPMfsbjMx0hAgpdGnw_bPg,Chinese,18,3.5
dVAI5zh29psdbHp9wGXwVQ,Chinese,234,3.5
kqJApXkfFn42SZZG7QTc4w,Chinese,503,4
IregrqaJgF9jEghC5yljFw,Chinese,17,2.5
GfLL6-n6UNZ07SEHfjeIgA,Chinese,21,3.5
2eR8ftw-GiTEwg3Y7Rm-MA,Chinese,523,3.5
PKkCtyZQpVEzivSF41ZgIw,Chinese,39,3.5
Xf6e3HaP0AgMBxY7dEDkOA,Chinese,1342,4
xFp3xSQ43J-i7nmJfNBsZA,Chinese,365,4
3rCA4ZFJoxCLosUB8CqlbQ,Chinese,98,2.5
1HjbS4hWLeHEwpC4EuWKYw,Chinese,57,4
ikVDSp8YhAYuy0Lua1hpDA,Chinese,11,4.5
GDqIF-JMOO-8EM3yKn25_w,Chinese,14,4
ygXivebDgnAW3l7z9jQ6KQ,Chinese,3,3.5
5-cv4xv4IBao7N1LSH6tHA,Chinese,167,4
U2aUFZARLeSMf4RQIxjuTw,Chinese,70,4.5
XkL6fOBtaIqVCMXVCY9row,Chinese,700,3.5
0kKYP-_ScvaHi0LUqg-iBA,Chinese,6,4.5
yak_EF5pdVXjjgsXMyZIFA,Chinese,18,4
TU_BU9HLflYI2xlyqVQdRA,Chinese,2149,3.5
si4n0EtvAl3QisVHoKPOuw,Chinese,330,3.5
8WnHtvMdPWE66eSkUdbLhQ,Chinese,496,4.5
_usWsAYSKKV2q8xw-3ajrA,Chinese,1555,3.5
aQi6bKQoIZbGbMc6WvKJaw,Chinese,103,4
zqi2taRgN5VzkEMQGOMQHg,Chinese,12,3
vyfqTbABAB9WolRAT9OdYA,Chinese,307,4
QQfwlKFD6X8-ZXf7gfQZqg,Chinese,16,4.5
teLYg2G4VnJb5GcD3u6nVg,Chinese,26,3.5
vgG8hgJbPLKfx-n9TYqCDw,Chinese,139,4.5
JjSrwEPSCKABNqbpWArKWg,Chinese,31,3
KkPanVlxtpsuG0V0IlEchg,Chinese,2,3.5
ZYWwYSXWyDlVYIjPgXmIQA,Chinese,36,3.5
5KDfEi17KRFD1TrzZyT4lQ,Chinese,22,3
#NAME?,Chinese,9,3.5
5AD9nY8UrYlCVMb3Y6KeWg,Chinese,923,3.5
jjJc_CrkB2HodEinB6cWww,Chinese,3215,4
Y3UBu639SToFR0xHHBg1xA,Chinese,9,2.5
Sn2i5Ctj85hcsSgIaiUCzw,Chinese,13,2.5
Y7rizwe37H8O1RfKiXrf0Q,Chinese,22,2.5
Sqp7ukA0qpGcqWbDgMSOCA,Chinese,14,3
nALIXRUb7yvg8ZCS68m8iw,Chinese,29,3.5
Bu_tZ7DxR12e7KULo180lg,Chinese,13,3.5
7_Dwf153h3_waVtmfYd8QQ,Chinese,181,4
MMotl_bi3-5JRra91A2jLA,Chinese,421,4
TKfUaqizEuC1Qacr3MgmdA,Chinese,13,3
QgTR7mA2kd82KVrIJNuJ3A,Chinese,27,2.5
EV2grf7NhNHQTmBXfu1-NA,Chinese,11,4
lBFq-P2OGDZy2aPEKgUMfg,Chinese,24,2
NebgteFykeM1gwiVgPcCHw,Chinese,473,4
fUcjBGgmTlvxXn2azvAijw,Chinese,45,5
xd_8cHyPO8sjIV8JMojHnw,Chinese,84,2.5
JbAdL2vOd-8O_Xa2wRktug,Chinese,15,3
AeNU0DYNtYDVPGnWAIh-0Q,Chinese,321,3.5
aGmsJ6_NWw5vnLS43MZLpA,Chinese,52,2.5
hQwaJ8ZSI7w-SKreogRkjw,Chinese,53,2.5
czQm6Ull9V6b-64amhUMyA,Chinese,41,4
3gqKLANaXNsHZnPDjKrcTg,Chinese,230,4.5
HKjazh_40Gei5rP5ir-F2w,Chinese,1,4
R9fhVXmtgRwZNgOr-kNWHA,Chinese,34,2.5
ng1wpKuQOFjZNCOe5YTwHA,Chinese,14,3
fVPF1SCGg37D8gRw1UQIuQ,Chinese,6,2.5
LU4mHDTgFxOuvuK1SFbJag,Chinese,21,2.5
GOLqh9i4qeqcj2Q3DJ3AQw,Chinese,4,4
U0SmczzYhahOeRxftjBPSg,Chinese,89,3
hQ1WItXONlYKd3yzDUPBYQ,Chinese,26,3
EL6Qg5LzrfhDFnF7MUfGLA,Chinese,36,2.5
02zyTkuXvbGcbA9en_20Gw,Chinese,175,3.5
ku3TyaUBEkuQtQXKq80Zlg,Chinese,202,3
RoPrfBqmRTqw_cBqcWAfYA,Chinese,127,4
UFeM5FPHjl1y8RQ4tvBSog,Chinese,69,2
Dh2I2jRTXE7oDCfuA9vCoQ,Chinese,39,3.5
lFq-2FMJogdokie314E1bQ,Chinese,152,3.5
U9bU_xY11bu88lYZwnMVfQ,Chinese,33,3.5
ucWrNKS65jUVK6ICUoHC8Q,Chinese,224,4
g42C_GsiLWzbVY2OZQsoyw,Chinese,11,4
d74O9YD3anZwYmanGzRmJA,Chinese,27,3
u5dmxko_LFYw0sAvIA8qNA,Chinese,6,4
M1VHR29gMNs3EavDXdE_PA,Chinese,3,3.5
NLHHXy87krCnRGXkeLhmsw,Chinese,6,4.5
4fQuriJ0mFzzG6RE1cRV5A,Chinese,28,3.5
oWBDdSamOzxMJzsD_-seXg,Chinese,409,4
A_fZL0ir_actclrL-ePTOw,Chinese,10,5
i8ejDDR4COtukAAA1Ls5fw,Chinese,1276,4
8UlRXXPaSI383aiOiJQi5A,Chinese,304,3.5
nxTEuWKzkK1tCF4LrhFSUQ,Chinese,1204,4
TIckT5ubU4nPbpua1ATG8Q,Chinese,23,4.5
VbUy299ch56p4GYZTNDbvA,Chinese,1104,3.5
DiNkdAL8ns1v3S3WfUGVwA,Chinese,33,3.5
pnhnrLOs2WN7wpvxmjSm1w,Chinese,53,3
Nvhx093-K2xwHIZVnFstJw,Chinese,25,4.5
Nxxn3PfmNvEtKCn_OSwY8A,Chinese,101,3.5
FlZ1zdVEKWv7dwqm8Uw8-w,Chinese,638,4.5
3fQ9IExhN9KMqGHVm_9AEQ,Chinese,46,4
h3yz3w8ke1jIaGnqGln93A,Chinese,34,3
NFa2F3vQaZ0WPpcA1aI7AQ,Chinese,1,5
BUB1ej9y5RBseuy5VyOpxw,Chinese,24,3.5
ApjmgPwYXgrb0JurjQZO4w,Chinese,34,3.5
KUW8hx5kinOT_XJj3ttCDQ,Chinese,43,3
#NAME?,Chinese,27,4
6zM0c7vvoddgza_qvKkATw,Chinese,1450,3.5
wGFSTTB6b4MHJJUzBnVJeg,Chinese,529,4.5
Wi367ViFEqzj_b308MqdOA,Chinese,12,2
itH4GH2Mw2D5n5kkQAtMog,Chinese,375,4
AJKcsxpc9IthvhdEnfqogg,Chinese,95,3.5
B98cXrMI16HslKLqg6Nb9A,Chinese,444,3.5
ZyQfNryF0YBdzGnzLoVsWQ,Chinese,35,3.5
FOmtg0myxeFxKfxylzqSBw,Chinese,1,5
H89jrU17lNnguPaHbmzhAw,Chinese,251,3.5
spJTHaNjEzKwoEiYWR1ggA,Chinese,573,3.5
1fVp9c5Vw04ig171a_juRw,Chinese,39,4
_MdNLeBAcwv5Nb2yArZFvg,Chinese,62,3.5
75hwcHqtBI0x-Ej0OEklWA,Chinese,103,3.5
a-Bq_yXFVk2PptoWpmry3w,Chinese,578,4.5
7GFuwK9bv_rmn_-eykzk8Q,Chinese,30,3.5
Yb6PQ_4YQpJ0SVZ1tetkbg,Chinese,104,3.5
FMDglMusiejQeRC08mWljQ,Chinese,13,3.5
Y1s36Tk63HIzAc76X_fAiQ,Chinese,455,3.5
zBW83MXi_r2YQmTkwwbwFQ,Chinese,8,4
lZy5TNhzgG53zEjK1N1w1w,Chinese,49,2.5
1xMyXjj0TYwsZQrrzdIAdw,Chinese,357,4
gxvwxZWWSKNFMsVr10YAQg,Chinese,264,3.5
uamIIAKNHqBCR50IpEi-TQ,Chinese,3,5
83BXSwE0166sObnXLUE4bQ,Chinese,959,4
duofsxNkSFWVre6eV1uhUQ,Chinese,171,4
XjPfgkSP-RDEkq_ox8fE3A,Chinese,32,4
DH6vM_NdIN5q-xfiHnJ3mA,Chinese,229,3.5
Ex_qolTE5syJ8so0NscfGw,Chinese,38,3
rpLZDxivPeb9ZXqqgDPfpg,Chinese,88,3.5
OQY_QgAYZhuNBsza2sl4YQ,Chinese,73,3.5
V-rY0hlPjAghV14jOlVUiQ,Chinese,303,3.5
vWEKZVPIYFewfqCOkkvVIQ,Chinese,35,3.5
0UkdZTf0cq7yfAiUKX2oKw,Chinese,83,3.5
2UAvRLaWMc8lYE4FZSPhrA,Chinese,6,4.5
vDkAtrkji4YatAoKbqF_Yg,Chinese,2,2.5
I4FWrwXDC91lsfQLXYSeXA,Chinese,161,4.5
XDboe1zVxSRRMgHObYULSA,Chinese,1,4
OSqcNi7EZLAMtuiQjuoiLg,Chinese,16,3.5
eqdqHdY1CdCRHMXf6CgK3Q,Chinese,94,4
d6pcRMV1YUDFTKO_p9d-sA,Chinese,54,4.5
4W26jwklGZblk6ZEyedyIQ,Chinese,17,3.5
2YkqGzOldh-gcSSFkvP44Q,Chinese,194,4
GmtybiZEicQ4qqPTzhqVew,Chinese,49,3.5
BNHvVLzl4SQ8Da9mjIPH1A,Chinese,334,4
_7rU61c3WTVfPS_-FNup8g,Chinese,100,3.5
G4K-mNlM0oLKo8N--Ne2AA,Chinese,60,3.5
6oQKDCJrgDffPKXPTPBXlA,Chinese,61,4
EhrSNWi4iOhvNqhtsfDyiQ,Chinese,2,4
ENfB82aVceC3VcTfq54rxQ,Chinese,15,4
gcbznFthZ-elsQrYYXrcXQ,Chinese,19,2.5
XbQNANeO1E4-yanLZHgCmw,Chinese,19,2.5
r6r-XK_wL02FQdAgaauTxg,Chinese,183,4.5
LhBZsjkb6aKdLIq9w9_J2w,Chinese,38,3
tLg1gQ1tqYCT-5gGsOwHfA,Chinese,4,4.5
mpxgyGnJsomLOzKRsCK1TA,Chinese,182,3
vAlfZ1NitNxyhJlxmHoTyg,Chinese,60,2
2tR7d61tBGNlGaJRYvrN0Q,Chinese,132,3.5
YE2FPm9o32ojTG2_1pJBYw,Chinese,4,5
oyxk3hv9F7dGZGARmNDSYg,Chinese,188,3.5
J9UA6rzI5WW_cDGjwDnF5g,Chinese,1129,4
XH2CNWlLU2HXROsT5NkCmA,Chinese,71,3
PUz8Zbi1KD6HPiBVkGrbnA,Chinese,12,3.5
91rrB0aH3caC70oCkxAynA,Chinese,550,3.5
UT5Vvn6l8kjLYReD-sU1DQ,Chinese,147,4
tfMPbnQqJ1P1RIab-o6gtg,Chinese,218,3.5
h0KwMWDU2I5jZhObfmN2Sg,Chinese,113,3.5
cOhTtMx8dZmTJldRkVEavA,Chinese,637,4
5fRh0bh2HDGYb7Lsms36vQ,Chinese,15,4.5
8cyRl5HIQzbkYD7orq223g,Chinese,699,3.5
SX6WD9yIj3jG6HlyzdYzRQ,Chinese,1,4
SFleMiroXTeWnXfonRic-w,Chinese,8,4
7erFgHiQmw7ZJfVPmOjeeA,Chinese,389,3.5
ApAGKaGPzxcFV3NVHROh-w,Chinese,5,3.5
MhceeLrM2_3mcKw5EGLY6A,Thai,2144,4
B3_K2kUVbYOU0VaLcj_LTw,Thai,1439,4.5
#NAME?,Thai,1616,4.5
KHdYPT0jUnUGdHGaY73mxg,Thai,594,4
jjJc_CrkB2HodEinB6cWww,Thai,3215,4
p2zm0HnXZkI2yCAuYLb45g,Thai,839,4
83BXSwE0166sObnXLUE4bQ,Thai,959,4
wGFSTTB6b4MHJJUzBnVJeg,Thai,529,4.5
43r4ynjeIZeQI1w7SWARuQ,Thai,363,4
O1fUmxt3kbV-rnyjBtzAfw,Thai,146,4.5
NN3mOWF5e_pnR1ArqM2bHQ,Thai,1619,4
cOhTtMx8dZmTJldRkVEavA,Thai,637,4
BNHvVLzl4SQ8Da9mjIPH1A,Thai,334,4
rKeLuHDI3PQZsPSVCEMHtw,Thai,871,4
Hd97N_WkZ_RJ6nsekbNrKQ,Thai,1175,3.5
L2ZW-MdvRJ3gM2RIq8STbA,Thai,98,4
CDa0GJZDMPcjvhbx7RbG5Q,Thai,214,4
HnTcWZbZJzNAYO8YseQlSQ,Thai,138,4.5
qrydcGQpeDP_1oFvx3qOeg,Thai,571,4
vyfqTbABAB9WolRAT9OdYA,Thai,307,4
_Ge2eC89Z-jlaDDWglfT8g,Thai,90,4.5
m6bu1AGIIIM9GNn9_cjsmg,Thai,646,4
ucWrNKS65jUVK6ICUoHC8Q,Thai,224,4
1xMyXjj0TYwsZQrrzdIAdw,Thai,357,4
1ctLdRJjP9m5QdL7ruYAzA,Thai,152,3.5
coQAQmIKG9dBPA6-RHqJag,Thai,38,4.5
I4FWrwXDC91lsfQLXYSeXA,Thai,161,4.5
eGIY_25KFspf8KefDQMj-Q,Thai,204,4
_7Maf5WG682E7R-EHSz18w,Thai,39,4.5
fZ6BgBNpIeFbkbPnZ_E_ew,Thai,101,4
kpR9je2H9MjKz6zpesyV6g,Thai,176,4
5-cv4xv4IBao7N1LSH6tHA,Thai,167,4
qnD3XDvYIrFh_FppNH90cA,Thai,105,4
y_Ei1zBq6pDW6sMyP8ZSyg,Thai,158,4
Nvhx093-K2xwHIZVnFstJw,Thai,25,4.5
QYr9EO-2FmdpOVUjOyNjgg,Thai,60,4
Wf0CVXZQfyXgt_PXlzqMXA,Thai,257,4
B9UfgHgm5-hOErK8-54EsA,Thai,65,4.5
BKMCAYb9EAivUm3p-vrC9w,Thai,573,4
gLkrR9ZDPKfUGv-fYsEr3g,Thai,203,4
9VyMJICKGbC7Y5Ssq-Xk7w,Thai,61,4.5
A_GbgtUSyGWpihHZOqMdwQ,Thai,402,4
0GftSP2dRwEzujkv2VKIgA,Thai,511,4
dVR5KHPMZoU9rQvxhY5Otw,Thai,528,3.5
wMU7gPgp2M9JjJhkivZkgQ,Thai,238,4
e1jwvzY8hU642HSBZZATcw,Thai,46,4.5
8R9b20VeZvs85WxqtF9mRQ,Thai,182,4
33ry5dmopDOElU7zf1Sn2w,Thai,176,3.5
OPSCHpuBSthP7UwnMm0GSA,Thai,106,3.5
cSzt3JMXamfaUBWkEEklOw,Thai,174,3.5
7lhmzhkct9-blnuBAp_HVQ,Thai,325,4
jc_XQPbSCwMHsXLfinXA6A,Thai,260,4.5
oO_X1H5Lxo8sNykx6azLVQ,Thai,126,3.5
rCtsqHtOAOjZ7EUQDFRSbA,Thai,99,4
fgGRIM0b9JGIoNOAnHzROQ,Thai,23,4.5
er4E7VCjDo0xE_IPu5o6Ig,Thai,433,3.5
oWBDdSamOzxMJzsD_-seXg,Thai,409,4
c7z96m0UdMkJRhlz0Ht5XQ,Thai,172,4
0L03onqNwxWLrbb_FCK79A,Thai,2113,4
41gVUqFxmbjqSQYjGV23Rw,Thai,233,3.5
BF6pY829iPBERt15CG1g3w,Thai,362,4
yA29ur97O7B6kYr1g5IoAw,Thai,307,3.5
rtSIYbcYqskDtFQJlq4ZnQ,Thai,348,3.5
yQiII2hHgV5aEMtIA2VG0Q,Thai,466,3.5
QCpJlezYJnkZYNat-XYXYw,Thai,696,3.5
hh0W5CPtx2MoyQGb1kAEEA,Thai,169,4
Tmc90kL5jelJ2c9CiGzSFA,Thai,189,4
dtnmxLqBnNAfdCN8fYVeLw,Thai,1702,3.5
T4xmuPYBmMhF48bfi9rkfA,Thai,136,4
56BXqZZ09-p1Lfw3ZDjV4A,Thai,288,3
f4ZveYR7fuBp_9klL8OgYQ,Thai,286,3.5
seYTDWuManVKwNtX9KXTUw,Thai,29,4.5
JzD9nfJWHwnG-2Wk87muHg,Thai,1056,3.5
a-Bq_yXFVk2PptoWpmry3w,Thai,578,4.5
OrhRTDA0dj81XVhOibXsUQ,Thai,303,3.5
CpY77cDN1KS5EdiXMmWovw,Thai,211,4
z1OgXX3L9Ipl2mu-Hf4ADw,Thai,564,4
veeT_UTyJl_szVVZ5vq4zA,Thai,26,3.5
DYU2h7HQc_12f9BCdHtXKA,Thai,126,4
F7jZYUzw7NB74OyVQc-CGw,Thai,293,3.5
4nwVzRCfWFGe6_Taqee4Cg,Thai,41,4
WJS06XxRdc6DD1s4LWE9HA,Thai,195,4
UkA3V8itzKuBGZ9c7y989w,Thai,715,3.5
jg5nc64wLYKwKAvz_lfMuA,Thai,127,3.5
Kyx9QFPJUzlC7dmM8SE1bw,Thai,268,3.5
3CBUpk6HLSlNEfCRICIbPA,Thai,214,3.5
1Fe4lCiMPNVhoEyjg92frA,Thai,217,4
I_YPy_YRtZFyWOSWs-gv4A,Thai,133,4
AILf_L7I9vJ2pyHmSo9v8Q,Thai,661,3.5
f7jZvRH-h76F4emzvKytaQ,Thai,571,4
liGIz8CzhyS1udx1aefjng,Thai,134,4
DguAGioaK6ZIAt_6kk93tA,Thai,460,3.5
R7mKCkD9ZZfeec92GW7esQ,Thai,169,4
nFszVPUX4tj-oarjfBO0nw,Thai,957,3.5
414qtc1lNAI-HaJ-Gw9puA,Thai,427,3.5
DEoUnmEnguWiwlDh3CFm1A,Thai,42,3
nxTEuWKzkK1tCF4LrhFSUQ,Thai,1204,4
ZfuZ2byArGq-5j8zX8Afeg,Thai,699,4
9IT7UsL-SGEz6ncR4oeJ9g,Thai,60,3.5
n7LORZ0fGxPhOfdlHYREKQ,Thai,153,3.5
McU7XI3HoWFELTDaGc1SEw,Thai,115,4
s0yEzCRIjMtXuphJ7cL4wA,Thai,348,3.5
7zaqOuu7vb1XIf3uNUBPnQ,Thai,5,3
4mzogOLOVDPBDVTO4cz9fA,Thai,50,4.5
sljnE3uoRUmM7aW5f1I3Ug,Thai,196,3.5
T8WfkzuVi96qCpj1tWjlxw,Thai,1386,3.5
tVB11pOiDhPWlt_o6ylMNg,Thai,583,4
xENj0fSnpDVrDHmj-G2QqQ,Thai,194,3.5
KISxxrvjxx5qrayhcASl5w,Thai,155,4
9FjGW7u1iTyFUDpJt-Ql9Q,Thai,285,3.5
9WgsvzaiXNAmmQGD0uQxFQ,Thai,300,4.5
ZlUU_DPlJTBLyUpBL2niKw,Thai,198,3.5
Wn-onuhUajQG6Iwngav74g,Thai,585,3.5
LzyDj8z2CA03Jrs34L9Pgw,Thai,256,3
ZUsSH8xPciM8EnQxqlKXCg,Thai,332,3.5
O27EskZ0dVdfBM9UlPPgeg,Thai,1,5
qtRPV9YANKcXU3OzcUUokw,Thai,139,4
UT5Vvn6l8kjLYReD-sU1DQ,Thai,147,4
lI91u68v2xTdE70lyioKAg,Thai,216,3.5
sinDhwX8Egru_3FCI7bhkw,Thai,980,3.5
w5RnZpul9wYcPCBDneCuYA,Thai,279,3.5
7CdpBlw4NLaOLzfFL9IEUg,Thai,56,3.5
IiYRxMJLfLCsgifzRNvrtA,Thai,53,4
jUO8GH4YfjW2wd9qyuAIzw,Thai,190,3.5
RwEs6AvU5Cxp_ENodsgxHw,Thai,61,4
HLDKZXsi7TQ0P3rS2wd-UQ,Thai,156,4
RirimwHZ3D9uTmvtywrp6Q,Thai,163,4
6ZZUTGtH25tLN1SiM029ig,Thai,357,3.5
n61FbfvTddHBXF5WKWjF4g,Thai,258,3
ykf5siP-2CXY3leFbeeabQ,Thai,194,4
Xst2vGND8hy44VOmbLG3kQ,Thai,219,3.5
#NAME?,Thai,461,4
EAkIy8TKrW4yPPDCZyP-Cw,Thai,39,4
fRO4Fwe5uRAajMcTwLbVkA,Thai,923,4
W03i9B7wZn2B5p9E_Yn5nw,Thai,214,3.5
PPQSf_1JWkbjFHi1S0nSNA,Thai,27,5
l3aVYfTWVINXaNGxlMz0bQ,Thai,100,3.5
#NAME?,Thai,54,3.5
Bi5UAv1JFeBbbU5p3RljlA,Thai,47,4
UC3n_0vZ5zI1fvi7UzNZAg,Thai,16,4.5
dnCRiUZWgu5ZI4Q-Z-az6Q,Thai,96,4.5
M2xu0_w-UrHK3-tGjW3TWw,Thai,290,3.5
23NSOmpzzrJTfWmYk8Lp4A,Thai,298,3.5
ACuZg-9J4bE6hRgu8p501g,Thai,3,4.5
fcCF0Kh_RCbv6KSVlb-Seg,Thai,320,3.5
toykv8K0yg8qtvZSXRQ5bg,Thai,83,4
TwxP5xU_xyzlf7SVzCnpuA,Thai,24,4
wk6-dz_k9CqlXaJ0m8AE6w,Thai,176,3.5
GQRNgvRLY6OhPs8BYTTYUw,Thai,158,3.5
6kBMtBA9opJxZv01fiAnvg,Thai,18,4.5
cADZEB7qFr-8I3fVxHbM1A,Thai,129,4
D-gd1Gb_Nmc2MN6G0KANMg,Thai,53,4.5
pqkmU5TtRAss1n0v9nJ2SA,Thai,183,3.5
3GMHPnrkFAcqffw3T7JSdQ,Thai,443,4.5
04P_pTbsyb7rJspyDh3ocA,Thai,220,3.5
s-UAKra4P0sFE9ylXlwwfA,Thai,96,3.5
X3T2rK-GrEgVUai-MeXAzg,Thai,12,4
u4nEt-zMNnDNoZib_XuSlw,Thai,175,3
oyxk3hv9F7dGZGARmNDSYg,Thai,188,3.5
nHJkY0_wT0k_-MMi1eHwdg,Thai,89,3
mpLOVmnuHnYEtBVtVy3xYQ,Thai,4,4.5
RnQjRZ9MJrBN9SKiIv3i-A,Thai,230,4
hSDbm_GLRNHsMZo_SjBXRw,Thai,25,3
329D7GjMkRf5h1f7OwkVQw,Thai,43,4
RrPIJvmje1qb9iaYd6jH0g,Thai,173,4
bpeeh-kkay0ZE7mGXsCVKQ,Thai,112,4
EbX_9tqAJs4gW51gZpOB7g,Thai,516,4
7ztNVUAfAyJXQLGU9BkPiw,Thai,360,4
S2b4gAh3Sr1sbNGaTna1Xw,Thai,308,4
TUoya6mwmxr0Zpr8oZSXlg,Thai,32,4
BFe80peJUjkBYMliFoPu9Q,Thai,103,3.5
5ZjNZd3Yg0jOkJ9WRx1r6g,Thai,165,4
#NAME?,Thai,157,4
M-odQWSEfsR2mVEw7nKG-g,Thai,1770,4
fkwvdS0DTCVyeY3mXwae_Q,Thai,55,4.5
V-rY0hlPjAghV14jOlVUiQ,Thai,303,3.5
h22AQ68hX2o_YJH5bsACZw,Thai,31,4
WAQZnCXPL7XcKebpSoyjww,Thai,123,3.5
nxUs6svpNSL0wAwAA2F34w,Thai,316,4.5
CvSOAN2WWzLRGND4vN1xtA,Thai,79,3.5
RmQOUUkwHDhuuh9Y6XzLsQ,Thai,61,4
qtDKasElRD_CPw7HnIOXHA,Thai,1,4
ColGPMmJOa6YD44fjS6wfg,Thai,169,3.5
pSSajdYNKTyAGV8-fk7fWQ,Thai,1182,3.5
xSrEOf3Ht7eK5sUpReAGkQ,Thai,32,4.5
wDRgZ1i7xcJ51xgtfO-fxQ,Thai,268,3.5
fePu8xy0ir_ikZcS_vVSBA,Thai,738,4
shHhP5lfZwrAYFL3K04_lg,Thai,21,4.5
YQyzlr3GLDjl6fokymAhqA,Thai,152,3
QVWmn5jmy_TPmg0G71Dk5g,Thai,2548,3.5
0fjab0vzFgIQ-FKzjFR7JQ,Thai,101,4
DDrLKyZodnd9KbOWq4F5nw,Thai,127,4
#NAME?,Thai,1049,4
VEN17aiuU6izPtC2rfJAGw,Thai,171,2.5
7hyQqnnAisSL-nfIWCPziQ,Thai,205,3.5
rehmlZmUNL2AthW-VTXJJQ,Thai,9,5
YGaWUrDu9FE5i6Ca-Q5mew,Thai,280,4
UWGcZ5He1Xs3PtdzZ7XC5w,Thai,10,3.5
3Woad-SYBXbQXgtFgv-UKA,Thai,95,4
59oP8zLjQLPY0Dyh004HSQ,Thai,218,4
_ArDQIKj5qHgmwNnnIaIIg,Thai,241,4
LvmDVd1OlRGFdtY4RH2iSQ,Thai,43,3
e64Y17DJgjotSz8B9gEI7Q,Thai,129,4.5
cWodGgBljJUVp9QQiPt3yQ,Thai,155,3.5
ql3_yRC2POTxtRgUUrp8pA,Thai,34,3
CaizM2WaGPX5eRLDOJaqIw,Thai,182,4.5
bAPDGHHaLZs-XEFk7ZXGVA,Thai,139,3.5
B9Mbi12NpBJkZcRtQNtMBA,Thai,238,4
xFp3xSQ43J-i7nmJfNBsZA,Thai,365,4
VvY0xHte6YJqtd74Srt9gQ,Thai,2,2.5
3KlWyCJ2BikxwcEb0-O4Ww,Thai,109,3
2AcDHuatOFXhqJDedZwGiA,Thai,229,3.5
gcEMZjjqy5Ucnv_5Pv-q1g,Thai,168,4
mpD_kUFo8POQDLoLgRSfCg,Thai,450,3.5
DU4nwyIPdlrqW5iJmlJGmw,Thai,166,3.5
gBoqjD5MTJuGx65QjAhJGg,Thai,101,4
sXA1aTe4MVUgBpQUiISAyg,Thai,447,3
CFIOL_GmkAuJyz3fKc7WYg,Thai,308,3
Ur1VZwMZ8Qbd6KLpiid7lg,Thai,99,4
1BJo1JcwYHUuk-UfJLEwUQ,Thai,23,3.5
