RestaurantID,Cuisine,Name,NumberOfReviews,Rating,Location,Coordinates
gAc5qTZ0JrYB6mr5j5AluQ,Japanese,Hinata Ramen,176,3.5,"{'address1': '159 E 55th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['159 E 55th St', 'New York, NY 10022']}","{'latitude': 40.759302, 'longitude': -73.968787}"
pWT9GRkLeloTEKo2HkyKKA,Japanese,West Side Noodle Co,24,4,"{'address1': '940 Amsterdam Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['940 Amsterdam Ave', 'New York, NY 10025']}","{'latitude': 40.8007770199998, 'longitude': -73.9656807963058}"
oIPpGBpDdi_Z_7hhXGvW8Q,Japanese,Aloha Sushi & Poke Bowl,33,4.5,"{'address1': '330 E 53rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['330 E 53rd St', 'New York, NY 10022']}","{'latitude': 40.7561010455144, 'longitude': -73.9660321176052}"
2YkqGzOldh-gcSSFkvP44Q,Japanese,MIGHTY Bowl,194,4,"{'address1': '120 Macdougal St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['120 Macdougal St', 'New York, NY 10012']}","{'latitude': 40.72979, 'longitude': -74.00035}"
SyQSAyd2ij6st3oAurb6XA,Japanese,Curry-Ya,21,3.5,"{'address1': '844 2nd Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['844 2nd Ave', 'New York, NY 10017']}","{'latitude': 40.75161, 'longitude': -73.97069}"
O1fUmxt3kbV-rnyjBtzAfw,Japanese,THEP,146,4.5,"{'address1': '1439 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1439 2nd Ave', 'New York, NY 10021']}","{'latitude': 40.77078, 'longitude': -73.95727}"
F3-lTIXR9cV3Ajh3Wf95Ww,Japanese,Megu,196,3.5,"{'address1': '355 W 16th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['355 W 16th St', 'New York, NY 10011']}","{'latitude': 40.7421895, 'longitude': -74.0038627}"
neccHiLwwGeMUVRXSC7q_A,Japanese,Hide-Chan Ramen,105,4,"{'address1': '314 W 53rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['314 W 53rd St', 'New York, NY 10019']}","{'latitude': 40.7643263, 'longitude': -73.9854547}"
Fv6ueSQwc_ITpXEhybHvtA,Japanese,Haru Sushi,588,3.5,"{'address1': '229 W 43rd St', 'address2': 'Ste 221', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['229 W 43rd St', 'Ste 221', 'New York, NY 10036']}","{'latitude': 40.7574225387188, 'longitude': -73.9874100349182}"
RH0oa1kJHJezBRHFFsfomg,Japanese,Dinnertable,108,4,"{'address1': '206 Ave A', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['206 Ave A', 'New York, NY 10009']}","{'latitude': 40.72945, 'longitude': -73.9807}"
ynIx549QFj29o84y1RSGyw,Japanese,Bao Bao Cafe,349,4,"{'address1': '61 Lexington Ave', 'address2': 'Unit B', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['61 Lexington Ave', 'Unit B', 'New York, NY 10010']}","{'latitude': 40.740829, 'longitude': -73.983474}"
#NAME?,Japanese,Kappo Masa,39,3.5,"{'address1': '976 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10075', 'country': 'US', 'state': 'NY', 'display_address': ['976 Madison Ave', 'New York, NY 10075']}","{'latitude': 40.7746468, 'longitude': -73.9635315}"
3csCSCHoQACwCp4e4E4phw,Japanese,Haru Sushi,197,3.5,"{'address1': '433 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['433 Amsterdam Ave', 'New York, NY 10024']}","{'latitude': 40.7840885, 'longitude': -73.9774212}"
0FOE_TW-91b9wN661lZMyQ,Japanese,mokbar,468,3.5,"{'address1': '75 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['75 9th Ave', 'New York, NY 10011']}","{'latitude': 40.74222, 'longitude': -74.00466}"
PpRcR8PPK3bdLCzAevOosw,Japanese,Honshu,188,4,"{'address1': '95 Greene St', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07302', 'country': 'US', 'state': 'NJ', 'display_address': ['95 Greene St', 'Jersey City, NJ 07302']}","{'latitude': 40.7157115638256, 'longitude': -74.0359251201153}"
UTLEGU4mLmB26DiX99Ggxw,Japanese,Tamashii Blue,193,4,"{'address1': '47-36 Vernon Blvd', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['47-36 Vernon Blvd', 'Long Island City, NY 11101']}","{'latitude': 40.74452, 'longitude': -73.9538}"
wjZ1xFwTqWtILiYr5zLDHg,Japanese,Ramen Sanshiro,11,3.5,"{'address1': '152 W 49th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['152 W 49th St', 'New York, NY 10019']}","{'latitude': 40.7600440979004, 'longitude': -73.9832992553711}"
05rVLz-3rXabPskGje2xHA,Japanese,Oconomi,3,4,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '10119', 'country': 'US', 'state': 'NY', 'display_address': ['Long Island City, NY 10119']}","{'latitude': 40.7507209777832, 'longitude': -73.941032409668}"
03-WCL7HaShHkS5kAk6lVg,Japanese,Otafuku,447,3.5,"{'address1': '220 E 9th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['220 E 9th St', 'New York, NY 10003']}","{'latitude': 40.7295101, 'longitude': -73.9882538}"
V96YbhzyAGsDByRrCWpBZA,Japanese,Haru Sushi,319,3.5,"{'address1': '1 Wall St Ct', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['1 Wall St Ct', 'New York, NY 10005']}","{'latitude': 40.7054815402335, 'longitude': -74.0082836151123}"
OLY3Ppf7PHFeT0j_O6ptVg,Japanese,Zen 6,506,4,"{'address1': '328 E 6th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['328 E 6th St', 'New York, NY 10003']}","{'latitude': 40.7266999721355, 'longitude': -73.9872980466536}"
Eqz2pL3xHnr_72fxDXa2IQ,Japanese,Pokebab,7,4,"{'address1': '80 Broad St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['80 Broad St', 'New York, NY 10004']}","{'latitude': 40.70426, 'longitude': -74.01172}"
FXFQJmhK6elesopXdhjvFQ,Japanese,Amber,62,4,"{'address1': '103 W 70th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['103 W 70th St', 'New York, NY 10023']}","{'latitude': 40.7764053344727, 'longitude': -73.9798736572266}"
ct58a_D8Z8DoJt7luB50wQ,Japanese,Ramen Ishida,64,4.5,"{'address1': '122 Ludlow St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['122 Ludlow St', 'New York, NY 10002']}","{'latitude': 40.71959, 'longitude': -73.98834}"
hQk1KtjFpixNv4UWyi0VAQ,Japanese,Tetsu,44,3.5,"{'address1': '78 Leonard St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['78 Leonard St', 'New York, NY 10013']}","{'latitude': 40.71733, 'longitude': -74.0052}"
qikiQkcPe40utb7uKDJMHQ,Japanese,Cafe Zaiya,155,3.5,"{'address1': '1073 6th Ave', 'address2': 'Fl 2', 'address3': 'Kinokuniya Bookstore', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['1073 6th Ave', 'Fl 2', 'Kinokuniya Bookstore', 'New York, NY 10018']}","{'latitude': 40.7537290614827, 'longitude': -73.9849401655457}"
o0G_zp_XgP6Pr-WY4LLHLQ,Japanese,Omen Azen,94,3.5,"{'address1': '113 Thompson St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['113 Thompson St', 'New York, NY 10012']}","{'latitude': 40.726, 'longitude': -74.00196}"
P6lp4sbzK29yQAMnEqe9dA,Japanese,Rockmeisha,166,3.5,"{'address1': '11 Barrow St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['11 Barrow St', 'New York, NY 10014']}","{'latitude': 40.7325636, 'longitude': -74.0024582}"
bLDHO08mO_OMNMBW9gdetw,Japanese,MoMo Sushi,128,3.5,"{'address1': '239 Park Ave S', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['239 Park Ave S', 'New York, NY 10003']}","{'latitude': 40.737925, 'longitude': -73.987855}"
hHzngEBZs7iLE42Zv3MHXg,Japanese,Resobox  East Village,4,5,"{'address1': '91 E 3rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['91 E 3rd St', 'New York, NY 10003']}","{'latitude': 40.72482, 'longitude': -73.98779}"
PBowYD8-vzqbv4yx0TilVg,Japanese,Ramen Shack,138,4.5,"{'address1': '13-13 40th Ave', 'address2': '', 'address3': None, 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['13-13 40th Ave', 'Long Island City, NY 11101']}","{'latitude': 40.7554119, 'longitude': -73.9414266}"
XB8hpls-B4ekyZvuouxqng,Japanese,Ninja Grill,22,4.5,"{'address1': '103 Essex St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['103 Essex St', 'New York, NY 10002']}","{'latitude': 40.71911, 'longitude': -73.98823}"
QW1czVOqwkNet53Km_BIyQ,Japanese,Tataki Japanese Restaurant,143,3.5,"{'address1': '3 Lispenard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['3 Lispenard St', 'New York, NY 10013']}","{'latitude': 40.72067, 'longitude': -74.00486}"
wJwbAYEyD_sTJsn_3KL8oQ,Japanese,Yaya Tea Garden,31,4,"{'address1': '284 3rd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['284 3rd Ave', 'New York, NY 10010']}","{'latitude': 40.73844, 'longitude': -73.98378}"
JfiQzDkzG3L3TLmRGUHMuA,Japanese,Sasabune Express,57,4,"{'address1': '322 E 59th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['322 E 59th St', 'New York, NY 10022']}","{'latitude': 40.7599983215332, 'longitude': -73.9629745483398}"
mZb4Td9YK8f1jwsg9xU_gg,Japanese,Matsu,81,3.5,"{'address1': '483 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['483 Columbus Ave', 'New York, NY 10024']}","{'latitude': 40.7845979, 'longitude': -73.9732188}"
kvpSqh3q7r3HK3Tw-wXGEQ,Japanese,Ashbox,114,4.5,"{'address1': '1154 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['1154 Manhattan Ave', 'Brooklyn, NY 11222']}","{'latitude': 40.738267, 'longitude': -73.955158}"
4eAgPj7eKonKAtk64kgUfQ,Japanese,Matsuri,44,4.5,"{'address1': '39-56 61st St', 'address2': '', 'address3': None, 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['39-56 61st St', 'Woodside, NY 11377']}","{'latitude': 40.7458357, 'longitude': -73.9035436}"
PRQyJoum--REZ-yeEidyBg,Japanese,Soba Noodle Azuma,181,4.5,"{'address1': '246 Main St', 'address2': '', 'address3': '', 'city': 'Fort Lee', 'zip_code': '07024', 'country': 'US', 'state': 'NJ', 'display_address': ['246 Main St', 'Fort Lee, NJ 07024']}","{'latitude': 40.8517265319824, 'longitude': -73.9721984863281}"
gDW2Bmr8NKu46bUXl-Htxg,Japanese,Totoya Japanese,92,3.5,"{'address1': '1144 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['1144 1st Ave', 'New York, NY 10065']}","{'latitude': 40.7618330054498, 'longitude': -73.9604074075447}"
lxQ-tzFmL1tmUqZUN-CSRQ,Japanese,Bozu,740,4,"{'address1': '296 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['296 Grand St', 'Brooklyn, NY 11211']}","{'latitude': 40.712797, 'longitude': -73.957555}"
xUD5j3fq3CExLfyV-GhHPA,Japanese,Tabata,509,3.5,"{'address1': '540 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['540 9th Ave', 'New York, NY 10018']}","{'latitude': 40.756877, 'longitude': -73.993382}"
Jcp-SJpnkhj_MD8-aDIHaQ,Japanese,Ippudo 5th Avenue,128,3.5,"{'address1': '24 W 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['24 W 46th St', 'New York, NY 10036']}","{'latitude': 40.75639, 'longitude': -73.98046}"
R8AuOT38zaVYInLPl6VPjg,Japanese,Sushi Fussion NYC,39,4,"{'address1': '224 W 35th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['224 W 35th St', 'New York, NY 10001']}","{'latitude': 40.751906, 'longitude': -73.991309}"
2f0EWTvp3YDtGNKEEXKKhA,Japanese,Naruto Ramen,804,3.5,"{'address1': '1596 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1596 3rd Ave', 'New York, NY 10128']}","{'latitude': 40.781223, 'longitude': -73.952636}"
#NAME?,Japanese,Ramen Railroad,3,5,"{'address1': '114 Greenpoint Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['114 Greenpoint Ave', 'Brooklyn, NY 11222']}","{'latitude': 40.729773, 'longitude': -73.956191}"
jsJdz6pvyYZjtut9vkUwBw,Japanese,Yaya Tea Garden,146,4,"{'address1': '206 Grand St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['206 Grand St', 'New York, NY 10013']}","{'latitude': 40.7192268371582, 'longitude': -73.9962768554688}"
55jx0bYJ-odyqKKSrDXtPA,Japanese,MIGHTY Bowl,77,4,"{'address1': '817 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['817 2nd Ave', 'New York, NY 10017']}","{'latitude': 40.75101, 'longitude': -73.9717}"
GpCZORguVJZGpd5GoL9Arg,Japanese,House of Small Wonder,607,4,"{'address1': '77 N 6th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['77 N 6th St', 'Brooklyn, NY 11211']}","{'latitude': 40.7188839655893, 'longitude': -73.9606090848567}"
ydjApPbEDF-hXbdxlus4jA,Japanese,Umi Sushi,535,4,"{'address1': '118 E 31st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['118 E 31st St', 'New York, NY 10016']}","{'latitude': 40.74459, 'longitude': -73.98191}"
RElijPqDOAPTHT3J4n_FEA,Japanese,Mu Ramen,927,4,"{'address1': '12-09 Jackson Ave', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['12-09 Jackson Ave', 'Long Island City, NY 11101']}","{'latitude': 40.743797, 'longitude': -73.950631}"
V-rY0hlPjAghV14jOlVUiQ,Japanese,Nikko,303,3.5,"{'address1': '1280 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['1280 Amsterdam Ave', 'New York, NY 10027']}","{'latitude': 40.81156, 'longitude': -73.95781}"
m1cJLpDN4B-_0hGgPfe5OA,Japanese,Salt + Charcoal,217,4,"{'address1': '171 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['171 Grand St', 'Brooklyn, NY 11249']}","{'latitude': 40.71453, 'longitude': -73.9613511}"
bZ1x7QN9ylQiGgBXS0I_9w,Japanese,118 Kitchen,31,4,"{'address1': '1 E 118th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10035', 'country': 'US', 'state': 'NY', 'display_address': ['1 E 118th St', 'New York, NY 10035']}","{'latitude': 40.80195, 'longitude': -73.94517}"
YfpFRkOx6rFcWsuvQpyMHA,Japanese,Sapporo,888,3.5,"{'address1': '358 W 46th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['358 W 46th St', 'New York, NY 10019']}","{'latitude': 40.7601992779479, 'longitude': -73.9833615441803}"
0vSAR3Ym2fuehBvHSZyqIQ,Japanese,Koi Restaurant,663,3.5,"{'address1': '40 W 40th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['40 W 40th St', 'New York, NY 10018']}","{'latitude': 40.752987, 'longitude': -73.983824}"
b_J5KlnS5NPMpxM3CYjgLA,Japanese,Iron Sushi,163,3.5,"{'address1': '355 E 78th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10075', 'country': 'US', 'state': 'NY', 'display_address': ['355 E 78th St', 'New York, NY 10075']}","{'latitude': 40.77193, 'longitude': -73.95358}"
LcmRObvsi8JkxFCJ_l2_1g,Japanese,Sushi Seki Times Square,113,3.5,"{'address1': '365 W 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['365 W 46th St', 'New York, NY 10036']}","{'latitude': 40.760942, 'longitude': -73.990075}"
gPn_MadQRUNClx67z-tQ5g,Japanese,Kuro-Obi at UrbanSpace 570 Lex,2,5,"{'address1': '570 Lexington Ave', 'address2': '', 'address3': 'General Electric Building', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['570 Lexington Ave', 'General Electric Building', 'New York, NY 10022']}","{'latitude': 40.75686, 'longitude': -73.97228}"
daqoTgWT411Rhl5h92BcqA,Japanese,Ginger Grill,35,4,"{'address1': '5008 Bergenline Ave', 'address2': '', 'address3': '', 'city': 'West New York', 'zip_code': '07093', 'country': 'US', 'state': 'NJ', 'display_address': ['5008 Bergenline Ave', 'West New York, NJ 07093']}","{'latitude': 40.7831045221492, 'longitude': -74.0207290649414}"
eZngz1akxl2qrNCbLP4hHg,Japanese,Ikinari Steak Park Ave,12,3,"{'address1': '455 Park Ave S', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['455 Park Ave S', 'New York, NY 10016']}","{'latitude': 40.74492, 'longitude': -73.98269}"
aYKBz_mfKaintHAQiF4_2Q,Japanese,Ikinari Steak 5th Ave,19,3.5,"{'address1': '37 West 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['37 West 46th St', 'New York, NY 10036']}","{'latitude': 40.75687, 'longitude': -73.98043}"
zj4vqgljRhxwWlvttgFRKQ,Japanese,wagamama,460,3,"{'address1': '210 5th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['210 5th Ave', 'New York, NY 10010']}","{'latitude': 40.74336, 'longitude': -73.98873}"
G9SWgxH65OBQaJaE8dHkbw,Japanese,Zest Ramen,70,4.5,"{'address1': '112 Eldridge St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['112 Eldridge St', 'New York, NY 10002']}","{'latitude': 40.71816, 'longitude': -73.99186}"
loXvaVYhzOO3xTYzntlVBg,Japanese,Yuri Sushi,56,4,"{'address1': '374 W 46th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['374 W 46th St', 'New York, NY 10036']}","{'latitude': 40.7608, 'longitude': -73.99059}"
NUFdHBhmlzJAZv0IpYuOoA,Japanese,Sushi Tokyo,12,4,"{'address1': '121 W 19th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['121 W 19th St', 'New York, NY 10011']}","{'latitude': 40.74081, 'longitude': -73.99509}"
Mzt7J53rOihwxIt41SH7vg,Japanese,E.A.K. Ramen,163,4,"{'address1': '469 Avenue Of The Americas', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['469 Avenue Of The Americas', 'New York, NY 10011']}","{'latitude': 40.73568, 'longitude': -73.99837}"
jR09vZmJnwKPw4DyMxgwnw,Japanese,Sushi on Jones,349,4,"{'address1': '348 Bowery', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['348 Bowery', 'New York, NY 10012']}","{'latitude': 40.72664, 'longitude': -73.99202}"
2JMnv1G2ZTHAldgLhmKnqQ,Japanese,Shinbashi,80,3.5,"{'address1': '7 E 48th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['7 E 48th St', 'New York, NY 10017']}","{'latitude': 40.75723, 'longitude': -73.97702}"
juoHZs-uMmqW4gQ1iISvxA,Japanese,Jewel Bako,475,4,"{'address1': '239 E 5th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['239 E 5th St', 'New York, NY 10003']}","{'latitude': 40.72699, 'longitude': -73.98922}"
tznio-FInuk87Y15Dgq5iw,Japanese,Udon West,732,3.5,"{'address1': '11 St Marks Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['11 St Marks Pl', 'New York, NY 10003']}","{'latitude': 40.72942, 'longitude': -73.989}"
dgU5NoylJVJ5rDZY_PezkA,Japanese,Blackbeard Ramen,377,4.5,"{'address1': '607 Gorge Rd', 'address2': '', 'address3': '', 'city': 'Cliffside Park', 'zip_code': '07010', 'country': 'US', 'state': 'NJ', 'display_address': ['607 Gorge Rd', 'Cliffside Park, NJ 07010']}","{'latitude': 40.8243714, 'longitude': -73.9877499}"
us2cegdaGlJRLbSLZsu54w,Japanese,Charlie's Place,92,4,"{'address1': '1960 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10035', 'country': 'US', 'state': 'NY', 'display_address': ['1960 Madison Ave', 'New York, NY 10035']}","{'latitude': 40.80622, 'longitude': -73.94061}"
P_RNungaIf6FZdzEWkoQ0g,Japanese,Sakura of Japan,102,4,"{'address1': '29 John St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['29 John St', 'New York, NY 10038']}","{'latitude': 40.70972, 'longitude': -74.00854}"
RYoc4EBUNOtgbg7c32OG9A,Japanese,Atoboy,185,4.5,"{'address1': '43 E 28th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['43 E 28th St', 'New York, NY 10016']}","{'latitude': 40.74364, 'longitude': -73.98456}"
XB_YNEvXM0Qch55jovpSJA,Japanese,Ginza Japanese Restaurant,172,3.5,"{'address1': '800 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['800 Lexington Ave', 'New York, NY 10065']}","{'latitude': 40.76405, 'longitude': -73.96715}"
dxHn9Zk17fiY-9CvydZdgg,Japanese,South Street Fish & Ramen Co,49,4.5,"{'address1': '219 Washington St', 'address2': '', 'address3': None, 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['219 Washington St', 'Hoboken, NJ 07030']}","{'latitude': 40.739314084913, 'longitude': -74.0301266666666}"
5zO24ZKYVnca0jbY2gpIzw,Japanese,Hudson Sushi,63,4,"{'address1': '4525 Broadway', 'address2': '', 'address3': None, 'city': 'Union City', 'zip_code': '07087', 'country': 'US', 'state': 'NJ', 'display_address': ['4525 Broadway', 'Union City, NJ 07087']}","{'latitude': 40.77794, 'longitude': -74.01825}"
EzuRT_4vOrvWdHqZzEFf0w,Japanese,Oh Taisho,906,3.5,"{'address1': '9 Saint Marks Pl', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['9 Saint Marks Pl', 'New York, NY 10003']}","{'latitude': 40.729463, 'longitude': -73.989096}"
R-dUNNbtE0gJtK5iYjARJA,Japanese,Ramen Thukpa,180,4,"{'address1': '70 7th Ave S', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['70 7th Ave S', 'New York, NY 10014']}","{'latitude': 40.73197, 'longitude': -74.00398}"
tAtVthcI8oKJxvXpYxH_9A,Japanese,Poke Signature,30,4,"{'address1': '200 West 41st St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['200 West 41st St', 'New York, NY 10036']}","{'latitude': 40.7554299, 'longitude': -73.98781}"
0Zjp3JcxwNijCBWEKd7Nyg,Japanese,Azusa of Japan,97,3,"{'address1': '3 E 44th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['3 E 44th St', 'New York, NY 10017']}","{'latitude': 40.7546, 'longitude': -73.97926}"
fnj0NiZpdmtUl7PzITgv3A,Japanese,Komegashi Too,366,3.5,"{'address1': '99 Town Square Pl', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07310', 'country': 'US', 'state': 'NJ', 'display_address': ['99 Town Square Pl', 'Jersey City, NJ 07310']}","{'latitude': 40.7265105097, 'longitude': -74.0330536074767}"
